SKU_ID,Product_Name,Category,Pack_Size_g_ml,MRP,Selling_Price,Current_Inventory,Days_Until_Expiry,Days_In_Warehouse,Sales_Last_7_Days,Sales_Last_30_Days,Storage_Space_Used_Liters,Was_Discounted,Discount_Percentage,Sold_Before_Expiry,Seasonal_Demand_Flag
836a3022,Amul Kool Kesar,Beverages,100,256.27,184.7,799,13,77,1,109,2176.12,True,34.44,True,False
1c25a5cb,Patanjali Soap,Personal Care,50,301.34,203.92,548,999,33,116,362,822.89,True,12.47,True,True
2c12ec81,Aashirvaad Atta,Staples & Dry Goods,500,941.62,613.02,117,15,51,27,72,1047.91,False,0.0,True,True
d917f607,Cello Water Bottle,Plasticware & Storage,1000,304.24,284.3,526,999,32,72,343,17082.99,True,20.39,True,True
40da30d3,Vim Dishwash Bar,Home Cleaning,100,449.63,375.09,682,999,114,481,1094,2519.22,False,0.0,True,False
63b8994a,Nilkamal Drawer,Plasticware & Storage,5000,400.51,262.17,29,999,95,22,43,3527.09,True,16.65,True,False
10f7ce4a,Patanjali Sugar,Staples & Dry Goods,50,1084.22,1046.65,683,24,19,9,688,348.17,False,0.0,True,False
761c145f,Lay's Salted,Snacks & Packaged Foods,1000,307.97,244.23,650,29,111,221,621,19646.68,False,0.0,True,True
60a8ff67,Baby Dove Lotion,Baby & Kids,2000,304.59,251.56,678,10,102,37,279,25032.43,False,0.0,True,True
87725dc9,Johnson's Baby Powder,Baby & Kids,500,789.47,710.13,738,16,54,191,578,6418.21,False,0.0,True,True
f985d358,Sunfeast Dark Fantasy,Snacks & Packaged Foods,1500,715.06,679.03,318,6,113,134,159,9298.41,True,33.53,True,False
6d826919,Coca-Cola 1.25L,Beverages,50,52.37,36.15,227,26,80,47,120,208.44,True,19.47,True,False
73bfba88,Dynamix Milk,Dairy & Eggs,100,424.24,403.38,51,2,93,34,61,143.48,True,37.05,True,True
a0020162,Dettol Surface Wipes,Home Cleaning,50,1076.16,843.73,578,999,2,174,670,1029.77,False,0.0,True,False
879c16a9,Cello Water Bottle,Plasticware & Storage,5000,14.99,12.42,365,999,99,20,86,48452.36,False,0.0,True,True
f7f1d7de,Coca-Cola 1.25L,Beverages,500,805.84,690.46,406,20,73,187,350,5243.7,True,19.44,True,True
cac3b436,Unibic Cookies,Snacks & Packaged Foods,1500,438.32,301.68,796,3,41,95,793,21717.47,False,0.0,True,False
594aebab,Vim Dishwash Bar,Home Cleaning,200,164.86,112.11,391,999,117,214,263,2730.12,True,25.68,True,True
86b9473a,Nestle Cerelac,Baby & Kids,5000,1114.66,984.94,495,16,98,293,659,81816.68,True,7.56,True,True
737a7294,Heritage Paneer,Dairy & Eggs,50,1056.95,783.54,355,2,76,167,395,389.52,True,14.63,False,True
47c5a31d,Rajdhani Sooji,Staples & Dry Goods,2000,302.9,202.04,363,11,14,121,397,28642.57,True,8.96,True,True
63064ec1,Amul Cheese Slices,Dairy & Eggs,1000,1192.66,980.11,301,3,39,24,234,10698.12,True,22.14,True,True
04867b9b,Natureland Organic Poha,Staples & Dry Goods,500,484.76,358.39,37,30,28,11,26,469.16,False,0.0,True,True
6cf50a4b,Bingo Chips,Snacks & Packaged Foods,500,522.89,474.0,727,13,94,588,1123,6500.65,True,22.54,True,False
8402164b,Lay's Salted,Snacks & Packaged Foods,1000,1188.05,1050.77,142,27,2,48,112,4040.66,False,0.0,True,True
f33fda47,Parle-G Biscuits,Snacks & Packaged Foods,2000,665.53,648.05,283,27,69,265,498,8929.29,False,0.0,True,True
5658f1ae,Aashirvaad Atta,Staples & Dry Goods,1000,640.83,453.09,114,16,57,71,101,4202.68,False,0.0,True,False
231253e6,HomePuff Tiffin Box,Plasticware & Storage,100,675.71,445.81,668,999,51,93,256,2136.12,False,0.0,True,True
eebc221e,Balaji Wafers,Snacks & Packaged Foods,100,41.56,35.57,664,19,87,16,426,1182.72,False,0.0,True,False
09e6d481,Milky Mist Cream,Dairy & Eggs,1500,1088.47,1012.79,230,24,100,5,138,8701.31,True,17.84,True,True
ec1a4e27,Pigeon Feeding Bottle,Baby & Kids,100,545.73,417.71,561,24,73,89,569,1221.91,False,0.0,True,False
8b2149be,Aashirvaad Atta,Staples & Dry Goods,200,447.78,375.41,88,29,77,54,137,647.02,True,33.63,True,False
a6708c0d,Chicco Baby Shampoo,Baby & Kids,200,1003.83,702.89,750,5,18,83,568,4354.6,True,36.18,True,True
f2c7d5d0,Kurkure Chilli Chatka,Snacks & Packaged Foods,500,1055.81,792.45,779,23,48,35,423,14366.77,True,19.88,True,False
b82de25e,Harpic Toilet Cleaner,Home Cleaning,100,1173.69,934.9,284,999,9,105,159,393.31,False,0.0,True,True
1bc0d36f,Tata Sampann Moong Dal,Staples & Dry Goods,100,572.88,513.09,504,9,12,440,577,1051.74,True,38.5,True,False
a8c2cc83,Lay's Salted,Snacks & Packaged Foods,100,1159.58,1083.72,517,6,85,53,398,533.53,True,9.04,True,False
cfb6d6a0,Pigeon Feeding Bottle,Baby & Kids,200,697.77,583.55,612,15,15,249,733,4601.6,True,21.41,True,True
4764568c,Aavin Butter,Dairy & Eggs,100,527.48,498.63,700,4,85,460,479,1244.6,False,0.0,False,True
008ee132,Kurkure Chilli Chatka,Snacks & Packaged Foods,5000,938.38,884.03,460,21,108,393,488,59506.03,False,0.0,True,True
8064b50c,Kurkure Chilli Chatka,Snacks & Packaged Foods,500,451.04,358.53,475,21,46,329,664,8455.49,False,0.0,True,True
e5c18ae3,Harpic Toilet Cleaner,Home Cleaning,5000,850.1,780.03,293,999,60,125,262,19397.76,False,0.0,True,True
97764b2a,Appy Fizz,Beverages,2000,738.75,654.65,350,23,11,14,168,24728.5,True,39.91,True,False
83d7f645,Tupperware Container,Plasticware & Storage,500,622.95,507.26,749,999,36,278,855,12303.52,True,37.24,True,True
acf6f1fc,Domex Disinfectant,Home Cleaning,1500,346.42,233.81,120,999,43,98,171,7171.54,False,0.0,True,True
422bf93c,Milton Lunch Box,Plasticware & Storage,1000,1015.87,1013.42,453,999,60,45,461,15048.22,False,0.0,True,True
fc914717,Mother Sparsh Wipes,Baby & Kids,1500,525.55,457.67,359,2,117,138,351,15146.1,False,0.0,True,False
053ff4dd,Patanjali Sugar,Staples & Dry Goods,1500,700.14,497.41,188,30,12,55,115,2982.63,True,21.51,True,False
5aebc58b,Sensodyne Toothpaste,Personal Care,500,328.46,248.58,779,999,92,448,1024,4297.58,False,0.0,True,True
82ae67c2,Tata Sampann Moong Dal,Staples & Dry Goods,500,97.93,89.92,52,16,78,20,60,353.85,False,0.0,True,False
499fe349,Mother Dairy Curd,Dairy & Eggs,200,1139.13,847.22,137,15,5,109,120,1080.64,True,14.29,True,True
cf2d2450,Surf Excel Matic,Home Cleaning,1500,355.8,312.77,366,999,49,171,340,17696.01,False,0.0,True,False
d896cb81,Pril Liquid,Home Cleaning,1500,148.67,115.54,163,999,69,54,96,9607.71,True,19.29,True,True
19f0be09,Domex Disinfectant,Home Cleaning,5000,362.15,255.74,61,999,79,23,78,7188.01,True,10.58,True,True
9b7fb820,Harpic Toilet Cleaner,Home Cleaning,100,369.9,281.67,64,999,38,22,86,243.75,False,0.0,True,False
91c0977c,HomePuff Tiffin Box,Plasticware & Storage,500,1036.3,1014.65,239,999,70,46,191,4149.91,True,14.69,True,False
045e886b,Fiama Shower Gel,Personal Care,1500,855.03,662.8,659,999,87,432,589,13201.53,False,0.0,True,False
0b2beff1,Tide Detergent,Home Cleaning,100,123.64,113.97,14,999,5,2,10,19.4,True,19.35,True,True
9cb90b61,Pigeon Feeding Bottle,Baby & Kids,100,169.91,163.1,28,14,30,23,28,82.46,False,0.0,True,True
3de8ef74,Milky Mist Cream,Dairy & Eggs,50,343.1,243.67,125,4,10,60,159,178.94,True,27.74,True,False
6a6fb81a,Appy Fizz,Beverages,1000,1129.58,796.01,775,1,4,509,1125,22491.3,True,37.04,True,True
9deb33f3,Tata Sampann Moong Dal,Staples & Dry Goods,1500,879.41,713.47,236,11,2,233,460,4210.77,True,22.45,True,False
154545fc,Nilkamal Drawer,Plasticware & Storage,500,428.01,284.67,721,999,3,559,1045,8758.8,True,38.51,True,False
602d5a4c,Himalaya Face Wash,Personal Care,200,1186.34,1007.22,510,999,93,358,573,2752.72,True,15.09,True,False
6298fd74,Tide Detergent,Home Cleaning,200,1174.1,1007.94,280,999,90,268,485,1057.24,False,0.0,True,True
216db8e5,Lifebuoy Handwash,Personal Care,5000,969.6,719.62,207,999,35,55,201,19508.02,False,0.0,True,False
0d51fd54,Pepsi Can,Beverages,2000,763.59,599.48,79,8,87,1,68,1735.45,False,0.0,True,True
f106d6a2,Sensodyne Toothpaste,Personal Care,200,436.9,395.71,260,999,73,68,274,1789.94,False,0.0,True,False
853971bb,Aashirvaad Atta,Staples & Dry Goods,100,924.62,867.12,332,18,7,322,415,907.6,True,20.91,True,False
7e69fbac,Milton Lunch Box,Plasticware & Storage,500,1004.7,961.92,191,999,94,7,96,3087.43,True,33.93,True,True
351d1af2,Britannia Rusk,Snacks & Packaged Foods,200,1111.99,959.65,44,20,18,18,35,342.65,True,20.55,True,True
ab7f3424,Nestle Cerelac,Baby & Kids,100,950.59,831.12,350,26,91,235,436,1027.61,True,19.4,True,True
c287569c,Britannia Rusk,Snacks & Packaged Foods,1500,137.01,100.1,46,15,106,1,6,2466.39,True,8.51,True,False
cc902510,Dettol Surface Wipes,Home Cleaning,1000,770.15,597.43,640,999,57,145,487,12463.87,False,0.0,True,False
3cbba6fc,Pigeon Feeding Bottle,Baby & Kids,2000,751.97,713.85,785,30,44,596,843,45945.62,False,0.0,True,True
28bad69c,Cello Plastic Tray,Plasticware & Storage,5000,704.95,521.86,67,999,23,18,80,4018.61,False,0.0,True,True
89966919,Baby Dove Lotion,Baby & Kids,100,314.72,289.64,298,25,24,276,492,1190.29,False,0.0,True,False
1551d270,Amul Milk,Dairy & Eggs,500,763.36,682.74,18,8,111,1,8,331.58,False,0.0,True,False
efc1b54a,Fiama Shower Gel,Personal Care,2000,837.62,571.48,598,999,60,7,150,21012.86,True,23.79,True,True
12ac2e0f,Rin Detergent Powder,Home Cleaning,2000,143.83,99.52,729,999,31,5,220,21915.46,False,0.0,True,False
88bbc734,Tupperware Container,Plasticware & Storage,5000,771.15,699.67,797,999,76,268,837,80541.08,True,9.51,True,False
2344477e,Pigeon Plastic Jug,Plasticware & Storage,1000,823.61,816.86,56,999,33,55,85,1364.91,False,0.0,True,True
2be59bbe,Chicco Baby Shampoo,Baby & Kids,5000,1135.9,987.1,683,29,105,468,994,49874.99,False,0.0,True,False
54eb7490,Pril Liquid,Home Cleaning,1500,537.0,440.67,364,999,103,318,448,14664.41,True,17.76,True,False
1ac07bbe,Lay's Salted,Snacks & Packaged Foods,500,993.04,803.95,256,22,75,14,191,2943.93,True,22.04,True,True
53be49dd,Fortune Biryani Rice,Staples & Dry Goods,5000,131.68,104.5,448,3,112,331,688,41987.25,False,0.0,False,True
ac0de129,Bingo Chips,Snacks & Packaged Foods,200,998.29,908.82,364,29,80,61,361,2503.45,True,35.06,True,True
4bba3bf4,Nestle Cerelac,Baby & Kids,5000,96.54,72.68,21,11,41,1,4,3617.48,True,24.84,True,True
a79da84c,Mother Dairy Curd,Dairy & Eggs,5000,1132.14,960.85,690,10,50,333,706,136155.23,True,34.43,True,True
3f6ecc45,Appy Fizz,Beverages,1000,918.62,825.1,277,22,44,199,293,8006.72,True,30.6,True,True
ccd83e94,NestFresh Eggs,Dairy & Eggs,100,884.18,735.99,319,1,79,122,313,492.42,False,0.0,True,False
16863d47,Nilkamal Drawer,Plasticware & Storage,100,450.39,390.8,680,999,57,52,612,778.65,False,0.0,True,False
d230ce82,Amul Milk,Dairy & Eggs,1500,468.94,381.94,567,25,2,520,670,24078.69,True,5.02,True,False
e4ed1454,Organic Tattva Besan,Staples & Dry Goods,5000,254.11,221.73,378,14,30,357,566,61922.19,True,27.48,True,True
b2a56a01,Natureland Organic Poha,Staples & Dry Goods,5000,835.91,636.07,393,22,50,138,354,51716.76,False,0.0,True,False
8c232238,Aavin Butter,Dairy & Eggs,200,429.65,301.58,560,17,42,153,298,1871.03,True,27.21,True,False
9cb68bc5,Lizol Surface Cleaner,Home Cleaning,200,96.71,96.14,201,999,106,153,163,761.82,True,30.45,True,True
e42ce639,Vim Dishwash Bar,Home Cleaning,100,28.97,24.07,386,999,78,242,515,1517.31,True,15.16,True,True
e1ad570d,HomePuff Tiffin Box,Plasticware & Storage,500,59.82,41.29,574,999,79,516,633,10103.71,False,0.0,True,False
62d53677,Heritage Paneer,Dairy & Eggs,200,199.8,179.95,42,16,109,28,54,138.74,True,10.76,True,True
c13a6672,Domex Disinfectant,Home Cleaning,2000,876.37,657.15,440,999,7,221,466,33437.92,False,0.0,True,False
4bd2fcb4,Appy Fizz,Beverages,5000,40.66,28.95,585,9,111,540,664,58174.75,True,32.48,True,True
49642b8f,HomePuff Tiffin Box,Plasticware & Storage,50,627.53,615.3,400,999,62,187,436,534.0,False,0.0,True,True
dabeb514,Mother Sparsh Wipes,Baby & Kids,100,843.73,670.63,145,25,17,81,140,341.18,False,0.0,True,True
4221f027,Milton Lunch Box,Plasticware & Storage,1000,986.31,952.67,163,999,1,17,113,5392.22,False,0.0,True,True
ea78fcf2,Bisleri 1L,Beverages,100,985.07,736.36,383,15,64,77,285,1259.86,True,32.59,True,True
6ba2adb1,Parle-G Biscuits,Snacks & Packaged Foods,50,63.05,57.69,395,22,106,156,292,467.73,False,0.0,True,True
3e89110f,Surf Excel Matic,Home Cleaning,1500,240.62,202.3,82,999,25,71,136,2072.97,False,0.0,True,True
ec8e7421,Cello Plastic Tray,Plasticware & Storage,200,244.8,225.92,278,999,95,4,242,900.31,False,0.0,True,True
7c07b54a,Tropicana Orange Juice,Beverages,100,140.35,128.77,381,10,73,119,497,863.92,True,25.13,True,False
ad406624,Parle-G Biscuits,Snacks & Packaged Foods,5000,122.45,121.45,475,3,71,436,467,40482.07,True,8.06,True,False
4177cff4,Natureland Organic Poha,Staples & Dry Goods,50,240.88,182.84,238,8,45,23,244,404.41,False,0.0,True,False
fe911d1d,Nestle Cerelac,Baby & Kids,5000,397.65,328.61,177,26,64,170,202,27843.73,True,23.14,True,False
c297ea5b,Aavin Butter,Dairy & Eggs,1500,1179.11,874.31,564,17,53,151,369,12424.6,True,33.47,True,True
34edbaa3,Red Bull,Beverages,500,913.09,825.75,346,27,15,341,496,5617.61,False,0.0,True,False
aa1c1239,Red Bull,Beverages,500,49.27,32.5,662,21,96,661,1038,11887.8,False,0.0,True,True
613a25cf,Tide Detergent,Home Cleaning,1500,862.51,730.44,684,999,65,492,906,35412.6,False,0.0,True,False
7948153a,Pigeon Feeding Bottle,Baby & Kids,1000,64.93,53.8,238,9,116,33,191,5338.38,False,0.0,True,True
4566e717,Britannia Rusk,Snacks & Packaged Foods,1500,30.79,28.12,518,27,41,278,434,28410.6,True,32.71,True,False
6b50300e,Real Mixed Fruit,Beverages,1000,857.47,828.6,196,29,14,122,234,2471.1,True,18.83,True,False
3fb0e8b6,Lay's Salted,Snacks & Packaged Foods,50,355.5,305.82,697,2,38,260,537,1362.86,True,32.92,False,True
ba2d1f02,Pepsi Can,Beverages,200,1128.54,787.96,123,16,112,26,30,581.0,True,15.83,True,True
2b8fd8b0,Nandini Lassi,Dairy & Eggs,50,1088.98,864.02,738,17,69,90,236,489.19,False,0.0,True,True
c12066d1,Himalaya Face Wash,Personal Care,1500,209.98,166.36,520,999,46,191,628,26059.21,False,0.0,True,True
f86b0b01,Pril Liquid,Home Cleaning,5000,466.97,371.49,31,999,56,30,42,5631.6,False,0.0,True,True
c5694cb4,Too Yumm Chips,Snacks & Packaged Foods,100,716.64,575.6,528,3,4,38,289,2087.35,False,0.0,True,False
c7c06b66,Balaji Wafers,Snacks & Packaged Foods,1000,599.15,462.83,393,23,113,353,551,9359.09,True,13.49,True,True
04d8f84c,Britannia Rusk,Snacks & Packaged Foods,200,849.2,841.13,357,12,34,56,402,1833.88,False,0.0,True,False
835c3254,Tropicana Orange Juice,Beverages,200,885.33,696.19,66,17,47,17,25,235.59,True,36.49,True,True
3c451f70,Unibic Cookies,Snacks & Packaged Foods,50,800.12,554.49,146,14,9,5,7,142.37,True,8.91,True,False
684fb918,Baby Dove Lotion,Baby & Kids,5000,469.57,344.94,280,27,38,123,300,45668.69,True,21.28,True,True
c5c8b6a8,Fortune Biryani Rice,Staples & Dry Goods,1500,507.06,451.62,387,12,117,362,615,10118.92,True,35.55,True,True
e54ba1a9,Too Yumm Chips,Snacks & Packaged Foods,500,344.51,296.4,477,24,2,77,469,9324.2,False,0.0,True,False
47c35dc8,Joy Home Jars,Plasticware & Storage,200,1143.11,1140.08,615,999,13,186,368,2017.72,True,13.57,True,True
9df354e6,Himalaya Face Wash,Personal Care,1500,582.12,536.28,555,999,105,312,437,11259.13,False,0.0,True,False
1cc07495,Lay's Salted,Snacks & Packaged Foods,2000,875.27,683.67,62,7,116,45,75,4805.12,True,35.75,True,True
45651ec3,Bingo Chips,Snacks & Packaged Foods,1000,999.21,839.22,361,18,40,6,85,10706.16,True,34.62,True,True
32223fea,Natureland Organic Poha,Staples & Dry Goods,500,1169.42,1098.33,543,26,11,198,550,7909.59,False,0.0,True,True
8a6784cc,Unibic Cookies,Snacks & Packaged Foods,200,444.69,330.92,11,7,116,7,7,57.45,False,0.0,True,False
62d035b5,Britannia Rusk,Snacks & Packaged Foods,500,936.65,788.48,545,22,12,32,429,9042.43,False,0.0,True,False
084dfa73,Mother Sparsh Wipes,Baby & Kids,2000,1064.44,1036.1,239,23,99,21,94,14569.09,True,16.04,True,True
3a4f5164,Tupperware Container,Plasticware & Storage,50,743.03,717.2,182,999,37,0,106,275.2,True,22.34,True,False
8ebfb97c,Heritage Paneer,Dairy & Eggs,50,582.6,523.8,83,2,43,4,61,98.62,False,0.0,False,True
59cdfdb7,Milky Mist Cream,Dairy & Eggs,1500,393.92,363.1,69,26,30,6,49,3961.66,True,38.61,True,False
8a24c06a,Fiama Shower Gel,Personal Care,2000,312.75,258.73,533,999,73,42,310,36077.55,False,0.0,True,True
eb83d148,Prince Storage Box,Plasticware & Storage,500,196.91,137.9,747,999,29,220,425,6115.84,True,37.12,True,False
58bc3f8b,Milky Mist Cream,Dairy & Eggs,100,906.76,835.76,96,30,108,12,50,173.45,True,15.93,True,True
c1b601af,HomePuff Tiffin Box,Plasticware & Storage,200,860.88,850.67,646,999,52,237,503,3747.55,False,0.0,True,True
ec0a4000,Govardhan Ghee,Dairy & Eggs,1500,813.13,697.15,407,27,53,261,460,19287.73,True,25.7,True,False
5156eee7,Harpic Toilet Cleaner,Home Cleaning,100,738.33,694.04,418,999,117,156,510,1048.38,False,0.0,True,True
39118155,Lizol Surface Cleaner,Home Cleaning,50,464.9,447.56,357,999,54,124,278,618.21,True,21.18,True,False
8817fbd4,Bisleri 1L,Beverages,5000,1039.05,1019.79,485,24,12,10,168,87747.71,True,29.59,True,True
a3cb8998,Cello Water Bottle,Plasticware & Storage,5000,281.87,241.16,144,999,99,86,158,11413.61,False,0.0,True,False
479ed001,Govardhan Ghee,Dairy & Eggs,50,820.86,636.01,638,27,104,124,494,709.84,True,5.75,True,True
e9913590,Tata Sampann Moong Dal,Staples & Dry Goods,2000,376.36,264.62,65,27,115,65,104,4002.9,True,12.96,True,False
f9d3df0b,Fortune Biryani Rice,Staples & Dry Goods,100,522.41,381.91,199,6,86,39,161,326.11,True,10.18,True,True
0b2fa42c,Cello Water Bottle,Plasticware & Storage,1500,450.52,439.83,606,999,87,268,286,17251.73,True,7.62,True,True
b3aa524a,Lifebuoy Handwash,Personal Care,2000,1144.87,1134.61,527,999,51,196,622,28454.72,True,24.83,True,False
b234db97,Prince Storage Box,Plasticware & Storage,200,327.98,301.78,761,999,86,146,486,3692.83,True,21.64,True,False
4dcc71ab,Mee Mee Teether,Baby & Kids,200,855.43,846.61,784,3,14,582,937,2015.68,True,25.75,False,True
bcd385e0,Britannia Rusk,Snacks & Packaged Foods,100,1047.28,976.25,240,28,23,34,208,703.09,False,0.0,True,True
a1065153,Heritage Paneer,Dairy & Eggs,1000,549.24,536.68,291,11,70,180,229,4950.95,False,0.0,True,False
06ce5adc,Prince Storage Box,Plasticware & Storage,200,1071.24,1045.19,752,999,11,182,617,3712.03,True,36.97,True,False
2eaac689,Vim Dishwash Bar,Home Cleaning,1000,1011.15,843.92,664,999,20,33,483,16926.31,False,0.0,True,True
446f8e41,Aavin Butter,Dairy & Eggs,2000,607.94,424.22,243,14,54,114,234,17987.11,True,34.08,True,True
9459d3cc,Tide Detergent,Home Cleaning,500,601.34,501.29,798,999,8,522,689,9574.2,True,22.36,True,True
ec6419e3,Mother Dairy Curd,Dairy & Eggs,2000,556.15,435.41,421,1,67,23,228,23723.94,False,0.0,True,False
fb7357b2,Britannia Rusk,Snacks & Packaged Foods,200,1003.95,912.06,328,19,1,115,175,1418.69,False,0.0,True,False
22b4b6fa,Organic Tattva Besan,Staples & Dry Goods,5000,194.9,168.67,432,28,36,11,306,84150.25,False,0.0,True,True
7576ef98,Milton Lunch Box,Plasticware & Storage,50,784.84,605.78,270,999,19,80,291,494.97,True,26.38,True,False
deb9bdce,Rajdhani Sooji,Staples & Dry Goods,200,1045.15,1021.27,538,12,79,180,717,2452.66,True,12.88,True,False
0ae5c6da,Pepsi Can,Beverages,5000,1053.27,727.1,466,14,59,352,801,58735.24,True,30.85,True,True
321c306e,Domex Disinfectant,Home Cleaning,500,535.2,450.87,616,999,109,351,835,10096.92,False,0.0,True,False
6e1cde27,Milky Mist Cream,Dairy & Eggs,200,306.31,266.01,579,29,34,409,884,3450.31,True,26.55,True,True
de92bcc6,Fiama Shower Gel,Personal Care,5000,671.57,538.84,559,999,109,449,936,88607.47,False,0.0,True,False
bd5a1008,Appy Fizz,Beverages,2000,564.48,415.81,228,6,34,37,59,7283.56,True,33.88,True,True
7c8b41f3,Saffola Oats,Staples & Dry Goods,500,456.75,390.97,655,21,93,10,377,11980.02,False,0.0,True,True
bb12f61e,Daawat Brown Rice,Staples & Dry Goods,50,665.28,481.89,104,14,59,25,49,150.06,False,0.0,True,False
65e3112d,Pampers Diapers,Baby & Kids,500,802.41,605.69,155,23,67,131,193,2939.13,True,26.95,True,True
c22053c0,Pigeon Plastic Jug,Plasticware & Storage,1500,302.94,210.43,265,999,78,235,373,12708.48,True,22.03,True,True
d6794547,Bingo Chips,Snacks & Packaged Foods,500,486.87,442.54,237,17,102,229,289,3243.52,True,36.62,True,False
721242ed,Tupperware Container,Plasticware & Storage,500,206.24,160.29,275,999,116,219,297,4634.69,True,23.76,True,False
07383ce2,Prince Storage Box,Plasticware & Storage,2000,1031.04,885.43,34,999,45,11,37,1298.85,False,0.0,True,True
9ca372cb,Frooti Mango Drink,Beverages,200,242.98,230.97,21,5,101,19,32,165.12,False,0.0,False,True
4404257a,Colgate Toothpaste,Personal Care,50,612.5,572.37,85,999,18,84,123,136.11,True,5.62,True,True
6e51915c,Kurkure Chilli Chatka,Snacks & Packaged Foods,500,70.95,46.28,710,7,9,548,985,10798.78,False,0.0,True,True
b362ec97,Pampers Diapers,Baby & Kids,1500,720.99,634.44,518,8,23,202,400,25817.2,True,32.36,True,True
2b979b65,Parle-G Biscuits,Snacks & Packaged Foods,500,1084.3,991.26,471,27,85,238,706,5749.75,False,0.0,True,True
b48f2cec,Patanjali Soap,Personal Care,2000,990.96,690.25,417,999,1,411,755,20943.87,False,0.0,True,True
641a2459,Tupperware Container,Plasticware & Storage,2000,100.92,99.52,552,999,82,234,718,39658.35,True,10.16,True,False
89403bf2,Vim Dishwash Bar,Home Cleaning,5000,740.28,660.79,442,999,104,303,307,55365.0,False,0.0,True,True
f50028ba,Fiama Shower Gel,Personal Care,2000,639.92,489.23,641,999,119,179,629,34324.58,False,0.0,True,False
7249b34a,Too Yumm Chips,Snacks & Packaged Foods,2000,841.82,695.74,561,8,48,558,798,19469.47,False,0.0,True,True
098bbe7b,Joy Home Jars,Plasticware & Storage,50,935.5,726.34,88,999,120,1,17,51.86,True,30.37,True,True
